AvgSpotLen_l	BioSample_s	Experiment_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	genotype_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s	ecotype_s	source_name_s
51	SAMN03765231	SRX1053784		2015-06-08	101	100	2015-06-08	SRR2056605	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	104	104	2015-06-08	SRR2056606	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	108	108	2015-06-08	SRR2056607	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	111	112	2015-06-08	SRR2056608	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	115	117	2015-06-08	SRR2056609	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	119	122	2015-06-08	SRR2056610	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	122	127	2015-06-08	SRR2056611	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	126	131	2015-06-08	SRR2056612	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	129	135	2015-06-08	SRR2056613	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	78	76	2015-06-08	SRR2056614	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	89	87	2015-06-08	SRR2056615	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	81	78	2015-06-08	SRR2056616	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	84	82	2015-06-08	SRR2056617	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	87	85	2015-06-08	SRR2056618	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	90	88	2015-06-08	SRR2056619	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	93	91	2015-06-08	SRR2056620	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	90	88	2015-06-08	SRR2056621	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	101	100	2015-06-08	SRR2056622	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	105	105	2015-06-08	SRR2056623	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	108	109	2015-06-08	SRR2056624	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	112	113	2015-06-08	SRR2056625	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	92	90	2015-06-08	SRR2056626	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	116	119	2015-06-08	SRR2056627	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	120	123	2015-06-08	SRR2056628	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	125	129	2015-06-08	SRR2056629	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	129	135	2015-06-08	SRR2056630	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	135	142	2015-06-08	SRR2056631	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	80	78	2015-06-08	SRR2056632	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	83	80	2015-06-08	SRR2056633	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	86	83	2015-06-08	SRR2056634	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	89	86	2015-06-08	SRR2056635	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	92	90	2015-06-08	SRR2056636	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	90	87	2015-06-08	SRR2056637	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	95	93	2015-06-08	SRR2056638	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	80	76	2015-06-08	SRR2056639	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	102	100	2015-06-08	SRR2056640	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	105	105	2015-06-08	SRR2056641	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	109	109	2015-06-08	SRR2056642	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	113	113	2015-06-08	SRR2056643	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	117	118	2015-06-08	SRR2056644	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	121	124	2015-06-08	SRR2056645	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	125	129	2015-06-08	SRR2056646	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	130	135	2015-06-08	SRR2056647	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	100	99	2015-06-08	SRR2056648	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	135	141	2015-06-08	SRR2056649	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	79	77	2015-06-08	SRR2056650	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	82	80	2015-06-08	SRR2056651	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	85	83	2015-06-08	SRR2056652	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	88	86	2015-06-08	SRR2056653	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	91	89	2015-06-08	SRR2056654	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	94	92	2015-06-08	SRR2056655	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	80	78	2015-06-08	SRR2056656	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	100	100	2015-06-08	SRR2056657	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	103	104	2015-06-08	SRR2056658	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	104	104	2015-06-08	SRR2056659	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	107	108	2015-06-08	SRR2056660	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	111	112	2015-06-08	SRR2056661	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	114	117	2015-06-08	SRR2056662	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	118	122	2015-06-08	SRR2056663	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	122	127	2015-06-08	SRR2056664	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	126	132	2015-06-08	SRR2056665	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765231	SRX1053784		2015-06-08	129	137	2015-06-08	SRR2056666	SRS956677	GSM1706497	Wild type	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
